REGION,COMUNA,ZONA,SEXO,EDAD,P52_1,P52_2,P52_3,P52_4,P52_5,P52_6,P52_7,P52_8,GSE,P38,P42
13,106,1,1,21,1,1,1,1,1,1,1,3,5,2,1
13,106,1,1,18,5,3,3,3,7,3,4,2,4,2,2
13,122,1,1,21,5,4,5,3,5,1,4,6,4,2,3
13,122,1,2,29,1,1,1,1,1,1,3,1,4,2,99
13,122,1,2,28,1,1,1,1,5,1,5,5,4,2,3
13,122,1,2,19,1,1,1,1,9,1,5,2,4,2,3
13,122,1,1,16,2,2,2,1,2,1,5,2,4,1,2
13,122,1,1,26,1,1,1,1,1,1,5,1,4,2,3
13,93,1,2,16,1,1,1,1,1,1,3,3,4,1,3
13,93,1,2,24,5,5,5,5,5,5,4,1,2,2,1
13,93,1,1,28,3,1,3,1,7,2,6,3,1,2,1
13,93,1,1,16,5,5,5,5,9,5,9,9,4,1,3
13,93,1,2,20,1,1,1,1,1,1,3,1,2,2,1
13,93,1,2,15,1,1,1,1,3,1,1,1,4,1,3
4,15,2,1,20,3,8,3,3,3,3,6,6,3,2,99
4,15,2,2,27,2,6,3,1,8,3,6,5,4,2,1
4,15,2,1,15,4,5,6,5,7,6,5,5,3,1,2
4,15,2,2,18,2,8,5,1,2,1,7,4,4,1,1
4,15,2,2,28,4,5,4,5,8,5,4,5,4,2,3
4,15,2,1,17,5,6,3,6,7,7,7,5,3,1,1
4,15,2,1,18,4,9,6,7,8,10,7,8,4,1,2
4,15,2,2,28,1,1,1,1,1,1,5,3,3,2,2
4,15,2,1,23,1,5,3,1,6,6,8,5,4,2,3
4,15,2,2,24,5,5,4,1,9,4,6,3,4,2,2
4,15,2,2,19,4,4,4,4,8,9,6,4,4,2,3
4,15,2,2,16,5,5,5,5,6,3,5,4,4,1,99
4,15,2,2,25,3,3,3,3,4,3,7,3,5,2,99
4,15,2,2,27,1,5,1,1,4,3,7,4,4,2,3
4,15,2,1,23,2,4,4,1,8,9,9,99,4,2,3
4,15,2,2,20,1,1,1,1,7,10,5,3,4,2,99
4,15,2,1,26,3,6,3,3,3,6,6,6,4,2,99
4,15,2,2,20,5,5,5,5,6,7,5,7,4,2,1
4,15,2,2,22,1,1,1,1,6,1,4,1,4,2,99
4,15,2,1,23,3,4,3,2,4,3,6,3,4,2,3
4,15,2,1,26,1,1,2,2,2,2,1,2,4,2,2
4,15,2,2,20,1,1,1,1,6,5,1,5,4,2,2
4,15,2,2,17,2,1,4,1,7,4,7,5,4,1,2
4,15,2,2,20,3,7,4,2,7,5,8,10,4,2,1
4,13,2,2,23,6,5,5,4,8,6,8,4,4,2,3
4,13,2,2,23,1,1,1,1,5,1,6,1,3,2,2
4,13,2,2,17,1,1,8,1,10,1,1,10,5,2,1
4,13,2,1,20,5,3,5,5,10,5,3,3,4,2,2
4,13,2,2,17,5,6,6,6,7,7,6,7,4,1,3
4,13,2,1,18,2,4,2,6,10,3,6,3,4,1,99
4,13,2,1,20,2,4,4,2,6,2,4,1,3,2,1
4,13,2,2,23,3,3,5,1,5,1,5,1,4,2,1
4,13,2,1,21,4,7,6,3,8,3,5,2,3,2,3
4,13,2,2,22,5,6,5,4,8,4,5,5,4,2,2
4,13,2,1,18,2,4,2,2,4,2,4,2,3,1,2
4,13,2,2,29,2,3,3,3,4,2,4,2,4,2,1
4,13,2,2,19,99,99,10,5,10,10,10,10,4,2,1
7,56,2,2,19,1,1,1,1,9,1,1,1,4,2,3
7,56,2,2,21,2,2,2,2,9,2,4,4,5,2,1
7,56,2,2,20,2,2,2,2,10,2,4,2,3,2,1
7,56,2,2,29,2,2,2,1,8,1,4,2,5,2,3
7,56,2,1,20,2,2,2,2,9,2,2,2,4,2,2
7,56,2,2,16,1,1,1,1,3,1,1,1,4,1,1
7,52,2,2,17,3,3,3,3,3,3,3,3,4,1,1
7,52,2,2,27,1,3,3,1,5,1,3,4,4,2,1
7,52,2,2,21,1,1,2,1,4,2,2,4,4,2,99
7,52,2,1,16,1,1,3,1,8,1,4,2,4,1,3
7,52,2,1,16,2,4,3,1,6,1,4,3,4,1,1
7,52,2,2,15,5,8,5,5,7,5,5,8,5,1,1
7,52,2,2,21,1,1,1,1,1,1,1,1,4,2,1
4,14,2,2,25,5,5,5,1,10,10,1,5,1,2,1
4,14,2,2,28,5,8,8,5,10,5,3,5,4,2,1
4,14,2,2,19,1,1,1,1,1,1,1,5,4,2,2
4,14,2,1,27,2,6,4,1,6,2,5,99,2,2,1
4,14,2,2,21,5,5,5,5,6,5,4,6,4,2,1
4,14,2,2,24,3,3,5,3,5,1,5,5,3,2,1
4,14,2,1,18,6,7,8,7,8,8,7,7,4,1,2
4,14,2,2,16,1,2,5,2,7,7,6,6,4,1,2
4,14,2,2,20,1,8,9,3,10,10,10,10,4,2,1
4,14,2,2,19,7,7,7,7,9,7,8,10,4,2,2
4,14,2,2,20,2,2,5,1,8,99,99,99,3,1,1
4,14,2,2,29,4,6,8,5,3,6,5,7,4,2,1
4,14,2,2,19,2,3,1,1,6,7,5,5,4,1,1
4,14,2,2,23,1,1,2,1,7,4,5,1,3,2,3
4,14,2,2,15,1,1,1,1,1,1,5,5,4,1,99
4,14,2,1,18,1,2,5,5,7,3,5,5,4,1,1
4,14,2,1,17,1,1,1,1,1,1,1,5,4,2,99
4,14,2,2,26,6,5,6,6,5,6,6,6,5,2,99
7,55,2,1,18,1,1,1,1,8,1,1,4,4,2,3
7,55,2,2,27,1,1,1,1,5,4,1,4,4,2,1
7,55,2,2,22,2,2,4,1,5,4,6,4,4,1,3
7,55,2,2,27,2,2,3,2,4,2,4,4,2,2,1
7,55,2,2,24,1,1,1,1,1,1,1,1,5,2,2
7,55,2,2,16,2,2,2,2,5,2,4,2,4,1,1
7,55,2,2,19,1,1,1,1,1,1,1,1,4,2,1
7,47,2,2,27,1,4,4,1,8,1,4,6,4,2,1
7,47,2,1,17,1,2,4,1,8,1,4,4,4,1,1
7,47,2,2,24,1,4,99,2,5,4,4,5,3,2,1
7,47,2,2,20,3,3,3,3,3,3,3,3,3,2,1
7,47,2,2,20,3,3,3,3,3,3,3,3,4,2,1
7,47,2,2,18,1,1,4,1,5,5,3,5,4,1,1
7,47,2,2,27,1,1,1,1,1,1,1,1,3,2,1
7,47,2,1,16,5,6,5,5,5,5,5,5,3,1,1
7,47,2,2,26,1,1,1,1,5,1,1,1,4,2,1
7,47,2,2,27,1,1,3,1,5,3,3,4,4,2,2
4,17,2,2,29,1,1,2,1,6,1,5,4,2,2,1
4,17,2,2,29,4,5,6,4,7,5,5,4,3,2,1
4,17,2,1,21,1,1,99,1,5,3,4,1,1,2,1
4,17,2,2,28,1,1,2,1,1,1,3,3,2,2,2
4,17,2,2,26,2,2,5,1,6,2,4,2,3,2,1
4,17,2,1,26,1,3,3,1,7,6,4,2,4,2,99
4,17,2,1,18,1,3,5,1,6,5,5,1,2,2,1
8,67,2,2,29,6,5,4,4,5,5,6,10,3,2,3
8,67,2,1,29,4,4,4,5,4,4,5,4,5,2,3
8,67,2,1,16,4,5,6,4,6,4,5,5,5,1,3
8,67,2,2,15,4,4,5,5,6,7,7,10,4,1,3
8,67,2,2,17,4,4,5,4,4,4,5,5,3,1,99
8,67,2,2,16,4,5,6,4,6,4,5,4,4,1,99
8,67,2,1,17,5,5,5,5,5,5,5,5,4,1,99
8,67,2,2,16,6,6,6,6,9,8,10,8,4,1,99
8,67,2,1,15,3,6,9,4,9,7,10,5,4,1,99
8,67,2,2,25,6,5,4,4,5,5,6,9,4,2,99
8,67,2,1,17,4,5,5,5,4,5,5,5,4,1,99
8,67,2,2,27,4,4,5,4,5,4,5,6,4,2,3
9,79,2,2,15,5,4,6,5,5,5,5,6,3,1,1
9,79,2,2,27,5,5,4,1,5,4,5,1,5,2,3
9,79,2,1,28,5,6,7,4,6,7,8,9,4,2,99
10,84,2,1,15,1,1,5,1,5,1,1,1,4,1,3
10,84,2,1,16,1,1,5,1,7,1,5,1,4,1,2
10,84,2,1,26,1,1,2,1,5,1,3,1,2,2,3
10,84,2,2,27,1,8,8,1,9,6,5,5,4,2,1
10,84,2,1,15,1,2,3,2,3,6,6,10,4,1,3
10,84,2,2,19,1,1,1,1,10,5,5,5,1,2,1
10,84,2,1,18,2,4,3,1,6,1,2,1,4,2,1
10,84,2,1,23,1,1,1,1,6,1,3,1,2,2,1
10,84,2,2,18,2,2,6,1,3,5,1,3,3,2,1
10,84,2,2,16,1,3,1,1,7,1,3,1,4,1,1
10,82,2,1,21,6,6,6,6,6,6,6,6,4,2,1
10,82,2,1,20,1,7,5,1,4,1,1,6,4,1,3
10,82,2,2,18,6,6,6,6,6,6,6,6,5,1,1
10,82,2,2,16,4,5,5,4,5,4,4,4,4,1,99
10,82,2,2,20,3,3,3,3,3,3,3,3,4,2,1
10,82,2,2,22,5,5,5,5,5,5,5,5,4,2,3
10,82,2,2,27,1,7,5,1,3,1,1,6,4,2,3
10,82,2,1,23,5,5,5,3,6,1,6,5,4,1,1
10,81,2,1,20,4,5,5,2,6,2,6,6,4,1,99
10,81,2,1,18,4,5,5,2,5,3,5,5,4,1,1
10,81,2,1,18,1,7,5,1,5,1,1,6,4,1,3
10,81,2,2,22,1,7,4,1,4,1,1,6,4,2,3
10,81,2,1,25,2,7,5,1,3,1,1,6,4,1,3
10,81,2,1,24,3,5,5,1,5,1,5,3,4,2,99
10,82,2,1,25,3,5,5,2,5,2,6,5,4,2,1
10,82,2,2,18,2,4,4,2,4,2,4,4,4,1,3
10,82,2,1,18,1,7,5,1,3,1,1,6,4,1,3
10,82,2,2,19,1,7,5,1,4,1,1,6,3,1,3
10,82,2,1,15,5,5,5,5,5,5,5,5,4,1,1
10,82,2,2,16,3,5,5,3,3,3,3,3,5,1,3
10,86,2,1,21,3,4,4,3,3,3,3,3,4,1,3
10,86,2,1,16,4,4,4,4,4,4,4,4,5,1,99
10,86,2,2,15,1,7,3,1,2,1,1,6,5,1,3
10,86,2,1,25,5,5,5,5,5,5,5,5,4,2,1
10,86,2,2,27,4,4,4,3,4,3,4,4,4,2,99
10,86,2,2,19,2,7,3,2,3,1,3,6,4,2,3
10,86,2,2,21,3,3,3,3,3,3,3,3,3,2,3
10,86,2,1,22,1,7,5,1,3,1,1,5,4,2,3
10,86,2,2,24,1,7,5,1,2,1,1,6,4,2,3
10,86,2,2,23,1,1,5,1,10,4,3,5,4,2,1
10,81,2,1,18,4,4,4,4,4,4,4,4,4,1,3
10,81,2,1,17,3,5,5,3,3,3,3,3,4,1,99
10,81,2,1,19,3,5,5,2,6,2,6,6,4,1,1
10,81,2,2,21,4,5,5,1,6,2,6,6,5,1,1
10,81,2,1,17,3,5,5,3,5,3,5,5,4,1,1
10,81,2,2,18,4,4,4,4,4,4,4,4,4,1,1
10,81,2,1,27,5,5,5,5,5,5,5,5,4,2,1
10,86,2,2,18,1,7,3,1,3,1,1,5,4,2,3
10,86,2,1,18,4,4,4,4,4,4,4,4,4,1,99
10,86,2,1,20,1,7,5,1,3,1,1,6,4,2,3
10,86,2,1,17,3,5,5,2,5,4,6,5,4,1,1
10,86,2,1,16,4,4,4,4,5,4,4,4,4,1,3
10,86,2,2,24,1,7,3,1,3,1,1,5,4,2,3
10,86,2,1,25,4,4,4,4,4,4,4,4,3,2,3
10,86,2,2,16,5,5,5,5,5,5,5,5,4,1,3
10,86,2,2,24,3,3,3,3,3,3,3,3,5,2,1
7,47,2,2,25,1,1,1,1,1,1,1,1,3,2,1
7,47,2,2,26,1,1,1,1,1,1,1,1,4,2,1
7,47,2,1,19,1,1,1,1,7,1,1,1,4,2,2
7,47,2,2,25,2,2,2,2,2,2,2,2,4,2,1
7,47,2,2,26,1,1,1,1,1,1,1,1,4,2,1
7,47,2,1,20,1,1,1,1,1,1,1,1,4,2,1
7,47,2,2,21,1,1,1,1,1,1,1,1,3,2,3
7,47,2,2,17,1,1,1,1,1,1,1,1,4,1,1
7,47,2,1,17,3,3,3,3,3,3,3,3,3,2,1
7,47,2,2,25,3,3,3,3,3,3,3,3,1,2,1
7,56,2,1,18,2,2,2,1,5,2,4,2,4,2,1
7,56,2,1,27,3,3,4,1,5,1,4,4,3,2,1
7,48,2,1,24,3,3,3,3,3,3,3,3,4,2,1
7,48,2,1,20,3,3,3,2,3,3,3,3,4,2,1
7,48,2,2,22,3,8,3,3,3,3,3,3,5,2,3
7,48,2,2,23,4,4,4,4,4,4,4,4,4,2,2
7,48,2,2,15,1,4,4,1,7,1,4,4,3,1,3
7,48,2,2,25,5,8,4,2,8,6,6,6,5,2,1
7,48,2,1,19,1,2,4,1,5,1,3,4,2,2,3
7,48,2,2,26,2,4,4,1,8,2,4,4,1,2,1
7,48,2,1,25,5,10,1,5,5,5,5,5,4,2,1
7,48,2,1,28,10,10,10,10,10,10,10,10,3,2,1
4,15,2,2,26,3,10,5,6,9,8,7,9,4,2,2
6,41,2,2,27,3,3,5,3,7,2,3,6,4,2,3
6,41,2,2,24,2,1,5,2,5,4,6,5,4,2,1
6,41,2,1,21,1,1,2,1,4,1,4,1,4,2,1
6,41,2,1,21,3,3,3,3,6,2,6,3,4,2,2
6,41,2,2,22,3,3,3,3,8,2,7,3,4,2,2
6,41,2,2,24,3,3,3,3,8,3,7,3,3,2,2
6,41,2,1,23,2,1,4,2,7,4,7,5,4,2,1
6,41,2,1,16,1,1,1,1,3,4,2,4,3,1,1
6,38,2,1,21,3,3,5,3,8,8,5,4,4,2,3
6,38,2,1,17,4,4,4,3,3,3,7,10,4,1,3
6,38,2,1,28,3,4,5,4,3,3,4,6,3,2,3
6,38,2,1,20,5,4,5,4,5,4,4,4,4,2,3
6,38,2,2,23,4,4,4,2,4,3,4,5,4,2,1
5,26,2,2,28,1,1,1,1,8,99,99,5,3,2,99
5,26,2,1,21,1,5,1,1,9,99,8,5,4,2,99
5,26,2,2,24,1,6,5,2,9,99,99,1,4,2,99
5,26,2,2,16,99,5,5,99,8,99,8,5,4,1,99
5,26,2,2,24,99,8,99,99,10,99,99,7,4,2,99
5,26,2,2,22,99,7,99,1,10,99,10,10,4,2,1
6,38,2,2,29,3,3,3,3,7,3,3,3,4,2,3
6,38,2,1,29,4,4,3,3,3,3,8,3,3,2,2
6,38,2,1,16,3,3,2,2,7,3,5,3,4,1,3
6,38,2,2,23,5,5,5,2,7,5,3,5,5,2,1
6,38,2,2,15,10,10,10,8,10,9,10,10,4,1,3
6,38,2,2,21,3,3,3,3,5,3,4,2,3,2,1
6,38,2,1,17,1,1,1,1,4,1,3,1,4,1,1
6,38,2,2,23,3,3,3,2,5,4,5,5,4,2,3
6,38,2,1,15,1,1,1,1,4,6,4,99,4,1,99
6,38,2,1,19,3,2,3,2,5,6,4,2,4,2,1
3,9,2,2,18,2,2,2,2,7,5,8,10,4,1,99
3,9,2,1,23,2,2,2,2,5,3,8,8,4,2,3
3,9,2,2,18,2,2,2,2,5,2,8,8,4,1,3
3,9,2,2,18,2,2,2,2,5,5,5,5,4,1,99
5,32,2,2,21,1,1,1,1,1,1,1,1,4,2,3
5,32,2,2,15,3,3,4,3,5,3,2,3,3,1,3
5,32,2,2,19,2,3,2,3,3,3,2,2,5,2,3
6,43,2,2,18,2,2,2,2,6,2,4,2,2,2,1
6,43,2,2,17,1,1,1,1,8,2,4,2,4,1,1
6,43,2,1,25,5,4,4,5,5,5,5,3,4,2,3
6,43,2,1,21,2,3,3,3,6,6,5,5,4,2,3
6,43,2,1,20,5,5,5,5,7,5,3,5,4,2,1
6,43,2,2,27,1,1,5,1,2,1,2,1,5,2,3
6,43,2,2,22,4,4,4,3,3,4,5,4,4,2,2
6,43,2,2,20,3,3,3,2,2,4,4,4,4,1,2
6,43,2,2,16,4,4,4,3,3,4,4,4,4,1,2
6,43,2,1,16,5,5,5,5,8,8,8,3,4,1,1
6,43,2,2,24,5,6,6,5,6,6,5,5,3,2,3
6,43,2,2,16,3,7,8,1,6,6,5,4,3,1,2
6,43,2,2,15,5,5,5,5,5,5,5,2,4,1,1
6,43,2,1,16,5,7,8,5,7,5,6,5,4,1,1
6,43,2,1,15,3,3,3,3,6,3,6,3,3,1,2
6,43,2,2,22,1,1,1,1,5,1,4,1,5,2,3
6,39,2,1,23,4,5,4,4,4,4,4,5,4,2,1
6,39,2,1,15,6,5,5,5,5,5,5,6,3,1,1
6,39,2,2,18,3,4,1,3,3,5,4,1,4,1,1
6,39,2,1,15,4,4,5,4,4,4,5,3,4,1,2
6,39,2,2,15,2,2,2,2,2,2,2,2,5,1,1
6,39,2,1,19,4,4,3,3,4,3,3,3,4,2,2
6,39,2,2,25,4,4,4,3,9,3,3,3,4,2,3
6,39,2,2,24,4,2,5,2,6,7,5,4,3,2,1
6,39,2,2,16,5,5,5,5,6,5,5,5,4,1,3
6,39,2,2,29,2,6,5,2,2,2,4,1,4,2,1
6,39,2,1,17,2,4,2,1,5,5,5,4,5,1,1
6,39,2,2,19,4,4,4,3,8,4,4,4,4,2,2
6,39,2,2,15,4,4,5,4,4,4,4,4,4,1,3
6,39,2,1,16,2,4,2,2,2,2,4,2,4,1,3
6,39,2,1,18,1,2,2,2,2,5,2,3,5,1,1
5,30,2,2,23,2,3,2,2,3,3,2,3,5,2,3
5,30,2,1,15,6,6,5,5,7,7,7,7,4,1,99
5,30,2,2,20,1,1,2,1,2,3,2,2,1,2,1
14,138,2,2,23,4,4,4,4,4,4,4,4,4,2,1
14,138,2,2,19,2,1,1,1,1,4,2,7,3,2,2
9,75,2,2,29,1,1,1,1,3,1,3,1,4,2,1
9,75,2,2,21,5,4,5,4,5,4,4,6,4,2,99
9,75,2,1,27,4,3,2,1,6,5,4,4,4,2,2
9,75,2,2,25,4,5,4,3,6,5,4,5,4,2,1
5,32,2,2,24,4,4,5,4,4,5,4,4,3,2,1
5,32,2,1,21,4,4,5,4,8,5,4,3,4,2,1
5,32,2,1,20,2,2,3,2,2,2,2,1,3,2,3
5,32,2,2,22,1,2,2,2,4,1,1,4,3,2,1
5,32,2,1,18,3,2,2,3,3,2,3,3,3,1,1
5,32,2,1,19,7,3,3,3,3,3,3,1,2,1,2
13,112,1,1,15,1,1,4,1,5,2,4,2,3,1,99
13,112,1,1,15,5,5,7,4,10,6,7,99,3,1,2
13,112,1,1,15,8,10,10,3,3,7,7,5,3,1,2
13,112,1,1,15,1,1,5,1,6,5,6,6,2,1,1
13,112,1,1,22,5,4,2,5,5,3,5,5,4,2,1
13,103,1,1,23,1,1,1,2,7,1,3,3,4,2,2
13,103,1,1,22,1,1,1,1,3,1,1,7,2,2,3
13,103,1,1,19,1,1,1,1,1,1,1,1,4,2,3
10,83,2,2,29,7,6,2,2,5,2,4,6,4,2,3
10,83,2,1,17,4,4,5,2,6,2,5,7,4,2,3
10,83,2,1,26,4,4,4,5,6,2,2,6,3,2,3
10,83,2,1,28,5,4,3,4,5,2,5,5,4,2,3
10,83,2,2,25,5,4,5,4,7,5,5,5,4,2,3
10,83,2,1,26,3,3,4,5,10,6,6,7,5,2,3
10,83,2,1,16,1,2,7,1,8,8,7,8,2,1,3
10,83,2,2,26,1,1,1,1,5,1,1,1,2,2,3
10,83,2,2,24,1,1,1,1,6,1,1,1,3,2,1
10,83,2,2,24,2,4,4,2,2,1,4,5,4,2,3
10,83,2,1,21,1,2,4,1,8,2,5,6,3,2,3
9,72,2,1,18,1,1,3,1,3,1,4,1,4,2,1
9,72,2,2,24,3,2,3,2,10,8,10,10,4,2,1
9,72,2,2,20,2,3,4,1,4,3,5,1,4,2,1
9,72,2,1,16,3,3,4,2,3,2,4,2,4,1,1
9,72,2,1,17,1,3,3,1,3,1,4,1,4,1,1
9,72,2,2,27,1,3,4,1,3,1,4,1,4,2,1
9,72,2,2,22,1,1,1,1,2,1,4,1,4,2,1
10,83,2,2,23,5,1,1,1,3,2,1,2,2,2,3
10,83,2,1,23,5,5,5,5,5,5,5,5,5,2,3
10,83,2,1,26,1,1,4,1,2,4,5,1,2,2,3
10,83,2,2,24,4,4,6,4,8,4,8,8,4,2,2
10,83,2,1,17,1,2,2,1,7,3,3,3,3,1,3
10,83,2,2,16,1,1,4,1,8,1,2,1,2,1,1
10,85,2,2,17,3,3,3,3,6,2,4,5,4,1,3
10,85,2,1,16,5,5,5,5,7,2,7,7,4,1,1
9,77,2,2,20,5,5,8,5,8,8,5,1,4,2,3
9,77,2,1,15,10,1,10,1,10,1,10,10,4,1,2
9,77,2,1,26,2,5,6,3,8,7,8,9,3,2,2
9,77,2,2,19,2,4,3,2,5,5,4,5,4,1,3
9,77,2,1,15,5,10,6,8,7,6,5,8,5,1,3
9,77,2,2,17,5,7,6,5,9,8,7,10,4,1,1
10,85,2,1,17,4,3,5,2,7,1,4,5,3,1,3
10,85,2,2,21,3,3,6,2,6,2,5,7,3,2,1
10,85,2,1,23,5,5,5,4,7,2,5,7,1,2,3
10,84,2,2,24,1,7,3,1,3,1,1,6,4,2,3
10,84,2,1,21,1,7,2,1,3,1,1,6,5,2,3
10,84,2,2,29,1,7,3,1,3,1,1,6,4,2,3
10,84,2,1,20,4,4,4,4,4,4,4,4,4,2,1
10,84,2,2,17,3,5,5,2,5,3,6,6,4,2,1
10,84,2,2,16,5,5,5,5,5,5,5,5,4,1,99
10,84,2,1,23,2,7,3,1,3,1,1,6,4,2,3
10,84,2,2,24,1,7,3,1,3,1,1,6,2,2,3
9,73,2,1,24,2,2,5,2,6,2,3,2,2,2,1
9,73,2,2,18,4,4,4,4,7,4,7,5,3,2,1
9,73,2,2,24,1,1,2,1,6,5,10,5,4,2,1
9,73,2,2,23,2,3,4,2,6,6,4,6,3,2,3
9,73,2,2,20,8,6,8,5,7,9,10,8,4,2,1
9,73,2,2,24,8,6,7,6,5,6,6,5,4,2,2
10,84,2,1,21,4,4,4,4,4,4,4,4,5,2,99
10,84,2,2,16,3,7,3,1,3,1,1,6,4,1,3
10,84,2,2,23,2,5,5,2,6,2,6,6,3,2,1
10,84,2,1,19,1,7,3,1,2,1,1,6,4,2,3
10,84,2,1,21,4,4,4,4,4,4,4,4,4,2,1
10,84,2,1,22,2,5,5,2,6,2,6,6,5,2,1
10,85,2,2,28,4,6,6,4,7,4,4,5,3,2,3
10,85,2,2,19,2,2,3,1,6,1,5,5,4,2,1
10,85,2,2,27,4,4,4,2,7,2,5,6,3,2,2
10,85,2,1,21,1,3,1,1,5,1,3,4,4,2,2
10,85,2,2,17,1,1,1,1,5,1,4,3,5,2,3
10,85,2,1,24,2,2,3,1,5,1,5,5,3,2,1
9,73,2,2,15,2,3,3,1,2,2,3,10,4,1,1
9,73,2,1,22,1,5,5,1,3,3,5,5,5,2,3
9,73,2,2,25,1,1,1,1,2,1,5,6,3,2,2
9,73,2,2,17,1,3,4,1,5,1,3,5,3,1,2
9,77,2,2,22,3,5,8,5,10,7,7,10,4,1,1
9,77,2,1,17,3,4,5,4,10,4,5,1,4,1,2
9,77,2,2,17,5,7,6,4,7,5,8,7,4,2,2
9,77,2,1,28,8,9,8,7,7,8,9,8,3,2,1
9,77,2,2,18,6,5,7,5,5,7,6,6,5,2,3
9,77,2,1,27,1,1,1,1,1,1,1,1,5,2,2
13,121,1,2,26,1,1,1,1,1,1,1,1,3,2,99
13,121,1,1,23,1,1,7,1,4,1,1,1,3,2,3
13,121,1,2,24,1,1,1,1,1,1,1,1,4,2,1
13,121,1,2,18,6,5,5,4,5,2,6,3,3,1,1
13,121,1,1,15,1,2,6,2,5,4,2,4,3,1,99
13,121,1,2,20,1,1,3,1,5,1,1,1,4,1,1
13,97,1,1,24,1,1,6,1,10,1,5,1,3,2,99
13,97,1,2,17,5,5,9,3,8,2,5,5,4,1,1
13,97,1,2,16,1,1,1,1,4,4,1,5,1,1,1
13,97,1,1,22,2,6,3,4,3,2,1,4,3,2,1
13,97,1,2,18,3,7,5,2,1,1,2,5,3,1,1
13,97,1,1,21,1,3,6,1,4,2,4,4,4,2,1
13,97,1,1,19,3,4,10,4,10,4,4,5,1,1,1
13,97,1,1,29,1,1,1,1,1,1,1,1,3,2,2
6,36,2,2,28,5,7,5,4,7,5,4,5,5,2,3
6,36,2,2,23,1,1,1,1,4,5,4,3,5,2,2
6,36,2,1,24,5,8,7,5,10,5,5,5,4,2,1
6,36,2,1,19,2,2,2,4,1,1,2,1,4,2,2
6,36,2,1,20,8,10,10,8,10,10,7,10,4,2,3
6,36,2,2,20,4,2,4,2,2,1,1,1,3,2,1
6,36,2,2,22,1,1,1,1,3,1,4,1,3,2,3
6,36,2,2,29,1,1,5,1,5,5,6,6,4,2,3
6,36,2,1,17,1,1,1,1,10,1,1,1,4,1,3
6,36,2,2,27,1,1,1,1,1,1,1,1,4,2,3
6,36,2,2,18,1,1,1,1,10,5,1,1,4,2,2
6,36,2,2,21,1,5,7,6,7,6,5,7,5,2,2
6,36,2,2,17,2,1,3,2,6,8,9,5,4,1,1
9,78,2,1,20,4,7,4,4,6,4,6,4,4,2,1
9,78,2,2,16,1,1,1,1,1,1,1,1,3,2,99
9,78,2,2,18,5,5,4,6,5,6,4,5,5,1,1
9,78,2,1,18,4,4,4,2,3,4,4,5,5,1,1
9,78,2,2,16,2,5,4,5,4,5,4,5,4,1,1
9,78,2,2,21,1,1,1,1,1,1,5,1,4,2,2
9,78,2,1,15,5,5,5,5,5,5,5,3,4,1,1
9,78,2,1,19,3,4,5,2,6,4,4,5,4,2,2
9,78,2,1,25,1,1,1,1,5,1,5,1,5,2,99
9,78,2,1,16,6,9,9,7,10,7,8,7,4,1,3
12,92,1,1,15,5,5,6,4,6,5,6,7,4,1,3
12,92,1,2,22,1,1,1,1,8,8,5,5,4,2,3
12,92,1,1,18,4,3,4,4,5,4,4,3,3,1,3
12,92,1,2,23,5,5,7,6,8,8,7,6,3,2,99
12,92,1,2,15,1,2,1,1,3,1,2,1,2,1,1
12,92,1,1,26,1,1,1,1,6,1,1,3,4,2,3
12,92,1,2,25,2,2,2,2,2,2,2,2,4,2,1
12,92,1,1,29,1,3,3,4,5,4,8,8,3,2,99
12,92,1,2,18,5,4,7,4,7,5,7,7,4,2,1
12,92,1,2,29,1,1,1,1,5,5,5,1,3,2,1
12,92,1,2,20,3,3,3,1,1,1,1,1,2,2,2
12,92,1,2,16,5,5,5,5,7,5,5,5,3,1,1
12,92,1,1,23,1,1,1,1,1,1,2,1,3,2,3
12,92,1,1,28,4,4,5,4,7,6,6,3,3,2,2
12,92,1,2,19,6,7,6,4,10,5,6,3,4,2,1
12,92,1,2,24,1,1,5,1,7,1,5,2,4,2,99
12,92,1,2,17,8,9,6,2,9,9,5,8,4,1,1
12,92,1,2,28,1,1,1,1,5,5,5,2,4,2,99
12,92,1,2,16,1,1,2,1,1,1,1,1,4,1,2
12,92,1,1,16,1,1,1,1,4,1,1,1,2,1,1
13,114,1,1,29,2,1,4,1,5,1,9,3,2,2,99
13,114,1,2,27,2,1,4,1,6,1,7,6,2,2,2
13,114,1,1,29,1,1,1,1,1,1,3,2,2,2,99
9,80,2,1,15,4,3,3,2,3,2,3,2,4,1,1
9,80,2,2,25,1,3,2,1,6,1,5,2,4,2,1
9,80,2,2,27,2,3,4,1,4,3,4,5,3,2,99
9,80,2,1,27,7,9,10,4,10,10,10,4,5,2,1
9,80,2,2,22,1,1,3,1,4,7,3,4,5,2,99
9,80,2,1,21,5,8,8,4,6,5,6,6,4,2,1
9,80,2,2,18,5,8,6,5,8,8,7,6,2,2,1
9,80,2,1,21,5,6,5,3,3,2,4,4,4,2,99
9,80,2,2,16,1,2,3,1,4,3,4,1,2,1,1
9,80,2,2,15,1,4,3,1,3,1,4,2,3,1,1
9,80,2,2,20,3,3,3,1,4,2,3,2,4,2,1
9,80,2,1,17,99,99,4,99,3,4,4,99,4,1,1
9,80,2,2,23,2,5,4,1,3,3,3,2,2,2,1
8,69,2,2,19,2,1,3,1,4,1,2,5,4,2,1
